id,video_date,score,name
1677,2021,7,I’ve Seen All I Need to See
1693,2021,7,Pressure Machine
1705,2021,7,"ENTERTAINMENT, DEATH"
1726,2021,7,"Last Year Was Weird, Vol. 3"
1744,2021,7,sketchy.
1767,2021,7,Vince Staples
1797,2021,7,OH NO
1840,2021,6,TWOPOINTFIVE
1852,2021,6,kick iiii
1859,2021,6,DEMIDEVIL
1865,2021,6,The Melodic Blue
1897,2021,6,The Fool
1900,2021,6,Take the Sadness Out of Saturday Night
1941,2021,6,Screen Violence
1961,2021,6,Super What?
1963,2021,6,Harlecore
1969,2021,6,We’re All Alone in This Together
1972,2021,6,Is 4 Lovers
1979,2021,6,UNLOCKED 1.5
1991,2021,6,Charmed
2040,2021,6,Oxidized
2069,2021,6,"If I Can’t Have Love, I Want Power"
2093,2021,6,CRAWLER
2094,2021,6,Lei Line Eon
2167,2021,6,The Voice of the Heroes
2196,2021,6,Ancient Dreams in a Modern Land
2197,2021,6,Hushed and Grim
2221,2021,6,As the Love Continues
2233,2021,6,"Un canto por México, vol. 2"
2263,2021,6,Sympathy for Life
2272,2021,6,Hall of Fame
2276,2021,6,Flux
2278,2021,6,We Are Always Alone
2293,2021,6,Bob's Son
2322,2021,6,Drunk Tank Pink
2343,2021,6,A Diabolic Thirst
2414,2021,6,Deep States
2443,2021,6,Hitler Wears Hermes 8: Sincerely Adolf
2464,2021,6,Van Gogh's Left Ear
2481,2021,5,Voyage
2524,2021,5,Isles
2594,2021,5,Exodus
2595,2021,5,Planet Her
2627,2021,5,Medicine at Midnight
2652,2021,5,FLOWERS for VASES / descansos
2660,2021,5,USEE4YOURSELF
2664,2021,5,The House Is Burning
2695,2021,5,Butterfly 3000
2701,2021,5,All Over the Place
2702,2021,5,Blue Banisters
2762,2021,5,CLOUDS (THE MIXTAPE)
2775,2021,5,Who Am I?
2780,2021,5,The Life of Pi’erre 5
2784,2021,5,Avow
2789,2021,5,From Me to You
2814,2021,5,DEACON
2829,2021,5,Valentine
2835,2021,5,"If This Isn’t Nice, I Don’t Know What Is"
2871,2021,5,I Don’t Live Here Anymore
2872,2021,5,Ignorance
2892,2021,5,Trip at Knight
2904,2021,5,Van Weezer
2907,2021,5,Hitler Wears Hermes VII
2922,2021,5,Slime Language 2
2937,2021,4,Long Term Effects of SUFFERING
2957,2021,4,Colors II
2988,2021,4,KHALED KHALED
2994,2021,4,Life of a DON
3012,2021,4,Escapades
3033,2021,4,Fighting Demons
3034,2021,4,Little Oblivions
3059,2021,4,Michigan Boy Boat
3061,2021,4,Solar Power
3090,2021,4,Faith
3106,2021,4,Spare Ribs
3140,2021,4,Pegasus: Neon Shark Vs Pegasus
3155,2021,4,Blue Weekend
3162,2021,4,"Sincerely, Kentrell"
3190,2021,3,Infinite Granite
3194,2021,3,Certified Lover Boy
3197,2021,3,Music to Be Murdered By
3199,2021,3,Life Rolls On
3205,2021,3,if i could make it go quiet
3218,2021,3,Justice
3234,2021,3,Bobby Tarantino III
3301,2021,3,Punk
3312,2021,2,Music of the Spheres
3314,2021,2,= [equals]
3320,2021,2,The Battle at Garden’s Gate
3329,2021,2,star‐crossed
3341,2021,2,Culture III
3342,2021,2,The Golden Casket
3353,2021,2,Scaled and Icy
3358,2021,2,DOG BOY
3385,2021,0,Welcome to the Madhouse
3388,2021,-1,For Those That Wish to Exist
3403,2021,-1,The Revenge Of Hobo Johnson
3432,2021,-1,OK Orchestra
3481,2021,-1,Still Sucks
3514,2021,-1,The Future Bites
3517,2021,-1,Red (Taylor’s version)
3518,2021,-1,Fearless (Taylor’s version)
