id,video_date,score,name
1587,2015,7,"Fingers, Bank Pads, and Shoe Prints"
1619,2015,7,No Cities to Love
1657,2015,7,Howl + Heavy Dancing
1666,2015,7,Currents
1681,2015,7,Born in the Echoes
1714,2015,7,Harmlessness
1716,2015,7,EarthEE
1731,2015,7,What For?
1739,2015,7,The Children of the Night
1749,2015,7,Halfway
1763,2015,7,Viet Cong
1769,2015,7,Flockaveli 1.5
1781,2015,7,Sonic Ranch
1783,2015,7,Lil Me
1837,2015,6,Beach Music
1846,2015,6,The Miraculous
1850,2015,6,Mutant
1871,2015,6,Sour Soul
1873,2015,6,La Di Da Di
1875,2015,6,Depression Cherry
1878,2015,6,Girls in Peacetime Want to Dance
1890,2015,6,Slaves Beyond Death
1899,2015,6,Dumb Flesh
1922,2015,6,Thumbs
1935,2015,6,Time & Materials
1971,2015,6,New Bermuda
1975,2015,6,Fading Frontier
1978,2015,6,32 Zel / Planet Shrooms
1981,2015,6,The Expanding Flower Planet
1988,2015,6,Caracal
1996,2015,6,Days With Dr. Yen Lo
2000,2015,6,What a Time to Be Alive
2007,2015,6,"I Don’t Like Shit, I Don’t Go Outside: An Album by Earl Sweatshirt"
2014,2015,6,But You Caint Use My Phone
2023,2015,6,Sol Invictus
2046,2015,6,DS2
2057,2015,6,"‘Asunder, Sweet and Other Distress’"
2061,2015,6,Holographic Violence
2079,2015,6,Platform
2084,2015,6,Why Make Sense?
2098,2015,6,The Book of Souls
2110,2015,6,90059
2118,2015,6,Simple Songs
2147,2015,6,"God, Money, War"
2149,2015,6,Ygg huur
2152,2015,6,b’lieve i’m goin down…
2164,2015,6,Butter Fly
2178,2015,6,The Incredible True Story
2194,2015,6,This World Is Not Enough
2195,2015,6,The Pale Emperor
2198,2015,6,Coin Coin Chapter Three: River Run Thee
2211,2015,6,Wave[s]
2224,2015,6,Sauna
2228,2015,6,M
2234,2015,6,Music Complete
2246,2015,6,Aureate Gloom
2269,2015,6,You're Better Than This
2273,2015,6,Man It Feels Like Space Again
2302,2015,6,Behold.Total.Rejection
2317,2015,6,Rose Mountain
2327,2015,6,Dark Red
2345,2015,6,Damogen Furies
2350,2015,6,Hand. Cannot. Erase.
2354,2015,6,Universal Themes
2356,2015,6,Kannon
2373,2015,6,Back on Top
2374,2015,6,The Documentary 2
2378,2015,6,Anthems for Doomed Youth
2387,2015,6,Dark Bird Is Home
2394,2015,6,Mutilator Defeated at Last
2400,2015,6,The Beyond / Where the Giants Roam
2419,2015,6,Free TC
2432,2015,6,Summertime ’06
2448,2015,6,Star Wars
2455,2015,6,Tierra y libertad
2479,2015,5,At.Long.Last.A$AP
2483,2015,5,Mr. Wonderful
2519,2015,5,Thank Your Lucky Stars
2526,2015,5,It's Better This Way
2549,2015,5,Blade of the Ronin
2556,2015,5,Every Open Eye
2560,2015,5,A Head Full of Dreams
2564,2015,5,"Sometimes I Sit and Think, and Sometimes I Just Sit"
2573,2015,5,Gliss Riffer
2584,2015,5,Kintsugi
2587,2015,5,Payola
2604,2015,5,Undertow
2616,2015,5,The Ecology
2617,2015,5,Fetty Wap
2625,2015,5,What Went Down
2653,2015,5,DEATH MAGIC
2655,2015,5,Choose Your Weapon
2657,2015,5,Lantern
2686,2015,5,Purpose
2698,2015,5,Late Knight Special
2703,2015,5,Honeymoon
2745,2015,5,Pale Horses
2749,2015,5,Wildheart
2752,2015,5,Strangers to Ourselves
2756,2015,5,Drones
2759,2015,5,Tău
2795,2015,5,All We Need
2817,2015,5,Ratchet
2830,2015,5,BUSH
2856,2015,5,haha
2858,2015,5,Ego Death
2876,2015,5,Beauty Behind the Madness
2877,2015,5,No Closer to Heaven
2886,2015,5,Sprinter
2924,2015,5,Barter 6
2949,2015,4,A New Place 2 Drown
2995,2015,4,Surf
3006,2015,4,Too
3011,2015,4,When It’s Dark Out
3017,2015,4,Eat Pray Thug
3026,2015,4,Skid Row
3057,2015,4,FWA
3069,2015,4,Bad Neighbor
3082,2015,4,Panda Bear Meets the Grim Reaper
3094,2015,4,another eternity
3096,2015,4,700 Fill
3099,2015,4,Freedom
3134,2015,4,Hyperview
3135,2015,4,The Most Lamentable Tragedy
3141,2015,4,Blurryface
3144,2015,4,The Album About Nothing
3147,2015,4,V
3183,2015,3,The New CALassic
3187,2015,3,Everybody Is Going to Heaven
3200,2015,3,Dealer
3212,2015,3,Pound Syndrome
3240,2015,3,General Admission
3257,2015,3,Living Fields
3291,2015,3,Eclipse
3292,2015,3,Disharmony
3294,2015,3,Cherry Bomb
3296,2015,3,ARDIPITHECUS
3300,2015,3,Love Story
3319,2015,2,"And After That, We Didn’t Talk"
3333,2015,2,Professional Rapper
3361,2015,1,Instant Gratification
3370,2015,1,Miley Cyrus & Her Dead Petz
3381,2015,0,Speedin’ Bullet 2 Heaven
3437,2015,-1,Dark Sky Paradise
3474,2015,-1,"Well, I Should Have…*"
3492,2015,-1,Pomegranates
3509,2015,-1,Meow the Jewels
