id,video_date,score,name
1148,2018,7,THINK: PEACE
1168,2018,7,Ephorize
1169,2018,7,Fetti
1171,2018,7,Czarface Meets Metal Face
1180,2018,7,American Utopia
1222,2018,7,God’s Favorite Customer
1227,2018,7,Ruins
1232,2018,7,High as Hope
1249,2018,7,Slide
1290,2018,7,Beyondless
1293,2018,7,Steel Mogu
1311,2018,7,Four Pieces for Mirai
1323,2018,7,Works by Tuli Kupferberg
1331,2018,7,Velvet
1339,2018,7,The Tree of Forgiveness
1340,2018,7,Singularity
1351,2018,7,Kai Whiston Bitch
1361,2018,7,"American Dollar Bill – Keep Facing Sideways, You’re Too Hideous to Look at Face On"
1370,2018,7,Primal Heart
1376,2018,7,Gumboot Soup
1399,2018,7,I’m All Ears
1409,2018,7,Lil Boat 2
1426,2018,7,LUMP
1428,2018,7,DROGAS WAVE
1444,2018,7,For My Crimes
1446,2018,7,Mark Kozelek
1458,2018,7,Bon voyage
1476,2018,7,Now Only
1482,2018,7,NO_ONE EVER REALLY DIES
1493,2018,7,Zephyr
1496,2018,7,Bad Witch
1498,2018,7,Snares Like a Haircut
1505,2018,7,Cantos
1513,2018,7,Lower East Suite Part Three
1515,2018,7,What Happens When I Try to Relax
1545,2018,7,Die Lit
1550,2018,7,Am I a Girl?
1552,2018,7,beerbongs & bentleys
1568,2018,7,SR3MM
1597,2018,7,soil
1614,2018,7,Beware the Book of Eli
1634,2018,7,And Nothing Hurt
1655,2018,7,Superorganism
1692,2018,7,Hive Mind
1722,2018,7,Whack World
1736,2018,7,ASTROWORLD
1738,2018,7,Down Below
1742,2018,7,A Love Letter to You 3
1746,2018,7,Freedom’s Goblin
1766,2018,7,FM!
1812,2018,7,Safe in the Hands of Love
1820,2018,6,I Want to Die in New Orleans
1887,2018,6,Two Parts Together
1920,2018,6,LOVE YOURSELF 轉 ‘Tear’
1927,2018,6,Invasion of Privacy
1943,2018,6,"CITY MORGUE, VOL 1: HELL OR HIGH WATER"
1954,2018,6,Tell Me How You Really Feel
1985,2018,6,Lamp Lit Prose
2028,2018,6,Vacation in Hell
2060,2018,6,The Now Now
2076,2018,6,Electric Messiah
2088,2018,6,Nina Cried Power EP
2090,2018,6,"Huncho Jack, Jack Huncho"
2112,2018,6,POST‐
2129,2018,6,Heaven and Earth
2136,2018,6,Black Panther: The Album (Music From and Inspired By)
2151,2018,6,Bottle It In
2170,2018,6,Tha Carter V
2172,2018,6,"Antipositive, Pt. 2"
2206,2018,6,NOT ALL HEROES WEAR CAPES
2214,2018,6,budding ornithologists are weary of tired analogies
2216,2018,6,Be the Cowboy
2232,2018,6,NASIR
2248,2018,6,Smote Reverser
2253,2018,6,Age Of
2258,2018,6,Room Inside the World
2281,2018,6,PRhyme 2
2304,2018,6,Amen
2307,2018,6,Nasty
2325,2018,6,MUDBOY
2331,2018,6,STOKELEY
2338,2018,6,Lush
2340,2018,6,GANGIN
2355,2018,6,This Is My Dinner
2365,2018,6,K.T.S.E.
2367,2018,6,A Brief Inquiry Into Online Relationships
2397,2018,6,Magus
2402,2018,6,Konoyo
2426,2018,6,Errorzone
2459,2018,6,Cocoa Sugar
2467,2018,6,Communion
2473,2018,5,Head in the Clouds
2475,2018,5,Eat the Elephant
2482,2018,5,White Bronco
2503,2018,5,Tranquility Base Hotel + Casino
2546,2018,5,Electricity Is on Our Side
2574,2018,5,Song for Alpha
2583,2018,5,Ordinary Corrupt Human Love
2632,2018,5,Future & Juice WRLD Present… WRLD ON DRUGS
2667,2018,5,KOD
2680,2018,5,BALLADS 1
2683,2018,5,Goodbye & Good Riddance
2722,2018,5,Bobby Tarantino II
2723,2018,5,YSIV
2741,2018,5,Championships
2755,2018,5,Simulation Theory
2764,2018,5,Queen
2788,2018,5,New Material
2827,2018,5,Jxmtro
2848,2018,5,EVERYTHING IS LOVE
2875,2018,5,"My Dear Melancholy,"
2885,2018,5,A Productive Cough
2889,2018,5,LIFE’S A TRIP
2893,2018,5,I Can Feel You Creep Into My Private Life
2894,2018,5,Time & Space
2901,2018,5,Sex & Food
2911,2018,5,Godfather II
2920,2018,5,STAY DANGEROUS
2928,2018,5,Slime Language
2939,2018,4,DUMMY BOY
2940,2018,4,East Atlanta Love Letter
2942,2018,4,TESTING
2997,2018,4,Scorpion
3000,2018,4,Kamikaze
3023,2018,4,Marauder
3028,2018,4,Redemption
3036,2018,4,Golden Hour
3053,2018,4,"Come Over When You’re Sober, Pt. 2"
3072,2018,4,Culture II
3083,2018,4,The Scars of Man on the Once Nameless Wilderness I and II
3093,2018,4,A Girl Cried Red
3095,2018,4,QUAVO HUNCHO
3110,2018,4,From Gas to Solid / You Are My Friend
3112,2018,4,The Last Rocket
3129,2018,4,The Neighbourhood
3133,2018,4,Swell
3157,2018,4,?
3169,2018,3,Day69
3219,2018,3,Man of the Woods
3267,2018,3,ZOO
3287,2018,3,Memories Don’t Die
3293,2018,3,Music Inspired by Illumination & Dr. Seuss’ The Grinch
3295,2018,3,"GOOD Job, You Found Me"
3325,2018,2,The Sunset Tapes: A Cool Tape Story
3336,2018,2,Nuthin’ 2 Prove
3356,2018,2,SKINS
3360,2018,1,Red Light
3375,2018,1,Swaecation
3398,2018,-1,When Legends Rise
3399,2018,-1,Anthem of the Peaceful Army
3406,2018,-1,Origins
3411,2018,-1,Drip Harder
3422,2018,-1,RECKLESS
3458,2018,-1,vertigo
3459,2018,-1,Death in Haiti: Funeral Brass Bands & Sounds from Port au Prince
3460,2018,-1,Freddie
3467,2018,-1,El Gato: The Human Glacier
3477,2018,-1,TOTEP
3479,2018,-1,Platinum Flame
3480,2018,-1,Life of a Dark Rose
3503,2018,-1,Crush
3504,2018,-1,Dear Annie
3505,2018,-1,Pop Music
3508,2018,-1,Plague Transmissions: Vol. I
3510,2018,-1,CARE FOR ME
