id,video_date,score,name
2813,2019,5,CrasH Talk
2825,2019,5,The Center Won’t Hold
2837,2019,5,SOUND & FURY
2863,2019,5,Help Us Stranger
2900,2019,5,City as School
2909,2019,5,Hitler Wears Hermes 7
2946,2019,4,EMMANUEL
2954,2019,4,Hyperspace
2956,2019,4,Gallipoli
2960,2019,4,K.R.I.T. IZ HERE
2978,2019,4,Bawskee 2
2989,2019,4,Hot Pink
3014,2019,4,Where Polly People Go to Read
3038,2019,4,Jesus Is King
3054,2019,4,Harverd Dropout
3126,2019,4,In League With Dragons
3128,2019,4,I Am Easy to Find
3136,2019,4,Fear Inoculum
3138,2019,4,A Love Letter to You 4
3150,2019,4,Weezer [black album]
3161,2019,4,Sli’merre
3195,2019,3,Care Package
3210,2019,3,Sea of Worry
3216,2019,3,ERYS
3238,2019,3,Here Comes the Cowboy
3242,2019,3,Heard It in a Past Life
3256,2019,3,The Life of Pi’erre 4
3274,2019,3,Apollo XXI
3309,2019,2,NINE
3321,2019,2,Drip or Drown 2
3359,2019,1,93Punx
3366,2019,1,Confessions of a Dangerous Mind
3369,2019,1,SHE IS COMING
3378,2019,0,The Big Day
3387,2019,-1,Neotheater
3392,2019,-1,Father of Asahd
3395,2019,-1,No.6 Collaborations Project
3402,2019,-1,MCID
3415,2019,-1,Supermarket
3421,2019,-1,Bad Habits
3424,2019,-1,Nostalgia Critic’s The Wall
3427,2019,-1,!
3428,2019,-1,Bad Vibes Forever
3440,2019,-1,Cease & Desist
3530,2019,-1,Now That’s What I Call Music Vol. 63
