id,video_date,score,name
1977,2012,6,Koi no Yokan
1986,2012,6,Swing Lo Magellan
1997,2012,6,Widowmaker
2004,2012,6,Dweller on the Threshold
2008,2012,6,"Angels of Darkness, Demons of Light II"
2011,2012,6,Cancer 4 Cure
2019,2012,6,Kings and Them
2058,2012,6,MU.ZZ.LE
2062,2012,6,Shields
2064,2012,6,See the World Given to a One Love Entity
2067,2012,6,Let’s Go Eat the Factory
2078,2012,6,Hoax [3rd EP]
2081,2012,6,Held
2085,2012,6,Total Loss
2106,2012,6,Blunderbuss
2120,2012,6,Key to the Kuffs
2160,2012,6,When You're Gone
2182,2012,6,Spooky Action at a Distance
2188,2012,6,2
2204,2012,6,Koloss
2208,2012,6,METZ
2209,2012,6,Ten Stories
2212,2012,6,Kaleidoscope Dream
2215,2012,6,Unsound
2223,2012,6,Heartbreaking Bravery
2226,2012,6,Babel
2237,2012,6,Instinct
2250,2012,6,No
2264,2012,6,Gossamer
2268,2012,6,Book Burner
2288,2012,6,Shrines
2312,2012,6,Clockwork Angels
2346,2012,6,Ufabulum
2403,2012,6,Local Business
2453,2012,6,Wu‐Block
2476,2012,5,Onwards to the Wall
2484,2012,5,R.I.P.
2487,2012,5,Les Voyages de l’âme
2525,2012,5,Vicious Lies and Dangerous Rumors
2532,2012,5,Mr. Impossible
2533,2012,5,Cobra Juicy
2572,2012,5,America
2596,2012,5,No Idols
2609,2012,5,Piramida
2640,2012,5,World Music
2645,2012,5,Visions
2654,2012,5,Wild Water Kingdom
2676,2012,5,Celebration Rock
2700,2012,5,Phantom Antichrist
2708,2012,5,Old Ideas
2727,2012,5,"Food & Liquor II: The Great American Rap Album, Pt. 1"
2754,2012,5,Ocean Roar
2771,2012,5,Advaitic Songs
2774,2012,5,We Don’t Even Live Here
2790,2012,5,Quakers
2794,2012,5,Wiki93
2811,2012,5,Habits & Contradictions
2826,2012,5,Reign of Terror
2831,2012,5,Mysterious Phonk: The Chronicles of SpaceGhostPurrp
2852,2012,5,Autotheism
2855,2012,5,Jesus Piece
2861,2012,5,Given to the Wild
2862,2012,5,Love at the Bottom of the Sea
2864,2012,5,Agnus Dei
2865,2012,5,Port of Morrow
2882,2012,5,Instrumental Tourist
2895,2012,5,Confess
2938,2012,4,Based on a T.R.U. Story
2951,2012,4,Strange Clouds
2958,2012,4,The Parallax II: Future Sequence
2971,2012,4,Finally Rich
2975,2012,4,Kill for Love
2979,2012,4,(III)
3029,2012,4,Devotion
3065,2012,4,Floral Shoppe
3075,2012,4,Life Is Good
3080,2012,4,The OF Tape Vol. 2
3116,2012,4,Young & Old
3123,2012,4,Purple Naked Ladies
3131,2012,4,Zeros
3132,2012,4,Coexist
3153,2012,4,Acousmatic Sorcery
3171,2012,3,Lord$ Never Worry
3176,2012,3,Into the Future
3179,2012,3,The Only Place
3188,2012,3,The Stoned Immaculate
3224,2012,3,Resolution
3225,2012,3,Born to Die
3243,2012,3,Born Villain
3246,2012,3,Numbers
3247,2012,3,Synthetica
3249,2012,3,The 2nd Law
3264,2012,3,"God Forgives, I Don’t"
3271,2012,3,Welcome to: Our House
3282,2012,3,ATUM: A Rock Opera in Three Acts
3297,2012,3,WZRD
3327,2012,2,PBX Funicular Intaglio Zone
3485,2012,-1,Macadelic
3515,2012,-1,Silver & Gold
3520,2012,-1,The Flaming Lips and Heady Fwends
