id,video_date,score,name
2699,2017,5,Project Baby 2
2707,2017,5,Semper Femina
2710,2017,5,TFCF
2711,2017,5,Black Ken
2719,2017,5,Stillness in Wonderland
2724,2017,5,Everybody
2736,2017,5,Heaven Upside Down
2796,2017,5,In Mind
2816,2017,5,Quazarz vs. The Jealous Machines
2821,2017,5,Vicious
2838,2017,5,Planetarium
2853,2017,5,Oczy Mlody
2870,2017,5,A Deeper Understanding
2883,2017,5,"Sincerely, Future Pollution"
2891,2017,5,A Love Letter to You 2
2898,2017,5,The Booty Tape
2926,2017,5,Beautiful Thugger Girls
2941,2017,4,"Cozy Tapes, Vol. 2: Too Cozy"
2947,2017,4,Everything Now
2955,2017,4,Colors
2998,2017,4,÷ [divide]
3015,2017,4,Harry Styles
3019,2017,4,No Shame
3025,2017,4,SYRE
3045,2017,4,The Ooz
3048,2017,4,Painting Pictures
3068,2017,4,Emperor of Sand
3103,2017,4,The Thrill of It All
3109,2017,4,Slowdive
3113,2017,4,reputation
3149,2017,4,Pacific Daydream
3168,2017,3,Issa Album
3231,2017,3,Luv Is Rage 2
3241,2017,3,Gemini
3269,2017,3,Quazarz: Born on a Gangster Star
3315,2017,2,Revival
3318,2017,2,Narkopop
3337,2017,2,Teenage Emotions
3357,2017,2,17
3390,2017,-1,I’m Brain
3430,2017,-1,Pretty Girls Like Trap Music
3435,2017,-1,in·ter a·li·a
3436,2017,-1,Ether
3441,2017,-1,Gone Now
3443,2017,-1,True to Self
3444,2017,-1,"Funk Wav Bounces, Vol. 1"
3445,2017,-1,9
3447,2017,-1,"From A Room, Volume 1"
3457,2017,-1,Grateful
3462,2017,-1,GFOTYBUCKS
3470,2017,-1,The Never Story
3493,2017,-1,"To Syria, with Love"
3495,2017,-1,A Hairshirt of Purpose
3496,2017,-1,Pink Season
3498,2017,-1,Woodstock
3502,2017,-1,"Control the Streets, Vol. 1"
3513,2017,-1,Neva Left
3521,2017,-1,Bodyguard
3527,2017,-1,Boo Boo
3531,2017,-1,SHINE
3533,2017,-1,You’re Welcome
