id,video_date,score,name
1392,2025,7,Who Let the Dogs Out
1410,2025,7,Alter Ego
1423,2025,7,Unmusique
1425,2025,7,Forever Is a Feeling
1451,2025,7,Metallic Life Review
1471,2025,7,Infinite
1517,2025,7,Neighborhood Gods Unlimited
1534,2025,7,AMERIKA’S NEXT TOP PARTY!
1539,2025,7,Fancy That
1557,2025,7,"Carpe Diem, Moonman"
1558,2025,7,Pogo Rodeo
1571,2025,7,SALVATION
1572,2025,7,sankofa
1577,2025,7,End of the Middle
1579,2025,7,LETHAL
1581,2025,7,Through the Wall
1586,2025,7,LUX
1603,2025,7,Sharon Van Etten & The Attachment Theory
1616,2025,7,FUCK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3
1622,2025,7,Bunky Becky Birthday Boy
1643,2025,7,Instant Holograms on Metal Film
1646,2025,7,Dry Drunk
1648,2025,7,THE BPM
1659,2025,7,Birthing
1663,2025,7,SOS Deluxe : LANA
1679,2025,7,I Don’t Want to See You in Heaven
1694,2025,7,From the Pyre
1721,2025,7,CORINIAN
1745,2025,7,NEVER ENOUGH
1760,2025,7,Ghostholding
1762,2025,7,Vegetables Worldwide
1771,2025,7,Hornet Disaster
1772,2025,7,Bleeds
1778,2025,7,12
1799,2025,7,Weapon X Demo 2
1802,2025,7,DANGEROUS SUMMER
1857,2025,6,Mercy
1905,2025,6,Essex Honey
1926,2025,6,The Scholars
1937,2025,6,Star Line
1946,2025,6,Dead Channel Sky
1965,2025,6,Nothing
2015,2025,6,Rebel
2041,2025,6,SISTER
2049,2025,6,Skeletá
2050,2025,6,October Country
2051,2025,6,Supreme Clientele 2
2082,2025,6,v.i.p. - very important pony
2115,2025,6,Songs for Other People’s Weddings
2121,2025,6,Lonely at the Top
2125,2025,6,Unity
2138,2025,6,Blush
2156,2025,6,No One Was Driving the Car
2171,2025,6,West End Girl
2181,2025,6,Virgin
2207,2025,6,Metro Boomin Presents: A Futuristic Summa (Hosted by DJ Spinz)
2256,2025,6,psykotic
2271,2025,6,BLACK'!ANTIQUE
2328,2025,6,Vendrán Suaves Lluvias
2342,2025,6,I Barely Know Her
2344,2025,6,Tsunami Sea
2347,2025,6,Cowards
2418,2025,6,Breach
2446,2025,6,moisturizer
2469,2025,6,Luminescent Creatures
2472,2025,5,star
2490,2025,5,Headlights
2493,2025,5,BLACK STAR
2496,2025,5,13 Months of Sunshine
2529,2025,5,Double Infinity
2577,2025,5,Son of Spergy
2590,2025,5,Dan’s Boogie
2619,2025,5,EUSEXUA Afterglow
2622,2025,5,We Live in a Society
2649,2025,5,I quit
2687,2025,5,SWAG
2704,2025,5,Life Is Beautiful
2706,2025,5,A Matter of Time
2733,2025,5,Guitar
2777,2025,5,Glory
2807,2025,5,Man’s Best Friend
2836,2025,5,FULL COLOR ECLIPSE
2839,2025,5,So Close to What
2857,2025,5,Riviera
2919,2025,5,Evangelic Girl Is a Gun
2945,2025,4,Addison
2969,2025,4,AM I THE DRAMA?
2970,2025,4,CAN’T RUSH GREATNESS
3041,2025,4,.
3060,2025,4,MY FACE HURTS FROM SMILING
3081,2025,4,choke enough
3086,2025,4,$ome $exy $ongs 4 U
3089,2025,4,MUSIC
3102,2025,4,People Watching
3114,2025,4,The Life of a Showgirl
3178,2025,3,American Heart
3221,2025,3,More Chaos
3227,2025,3,WHAM
3229,2025,3,DOPAMINE
3302,2025,3,UY SCUTI
3303,2025,3,Jonatan
3308,2025,2,Pink Elephant
3323,2025,2,2005
3324,2025,2,JACKBOYS 2
3335,2025,2,Tha Carter VI
3349,2025,2,Even in Arcadia
3351,2025,2,Deadbeat
3371,2025,1,I’m the Problem
3372,2025,1,FEAR
3373,2025,1,hickey
3417,2025,-1,lost americana
3431,2025,-1,High Anxiety
3475,2025,-1,I LAY DOWN MY LIFE FOR YOU
3476,2025,-1,Overly Dedicated
3491,2025,-1,OMW2 REXDALE
3536,2025,-1,ALBUM
