id,video_date,score,name
1502,2014,7,Wasted Years
1504,2014,7,OG Maco EP
1512,2014,7,#WAKEDAFUCUP
1526,2014,7,The Thought of You
1527,2014,7,More Than Any Other Day
1528,2014,7,In Conflict
1538,2014,7,PTSD: Post Traumatic Stress Disorder
1593,2014,7,Oxymoron
1607,2014,7,1000 Forms of Fear
1610,2014,7,Banco
1612,2014,7,Sisyphus
1636,2014,7,They Want My Soul
1641,2014,7,St. Vincent
1644,2014,7,Sterilizer
1704,2014,7,Why Do the Heathen Rage?
1710,2014,7,Cellar Door: Terminus Ut Exordium
1711,2014,7,Tyranny
1712,2014,7,Lost in the Dream
1730,2014,7,Dissed and Dismissed
1753,2014,7,Crashing Diseases and Incurable Airplanes
1755,2014,7,Splinters
1768,2014,7,Hell Can Wait
1776,2014,7,Everything Will Be Alright in the End
1785,2014,7,Present Tense
1796,2014,7,Angel Guts: Red Classroom
1817,2014,7,ピカピカふぁんたじん
1834,2014,6,The Serpent & the Sphere
1848,2014,6,Syro
1851,2014,6,Xen
1882,2014,6,BEYONCÉ
1884,2014,6,Cadillactica
1893,2014,6,If There’s a Hell Below
1902,2014,6,Barragán
1906,2014,6,Good to Be Home
1912,2014,6,Garbage
1929,2014,6,Our Love
1934,2014,6,Caustic Window LP
1944,2014,6,Clark
1947,2014,6,Here and Nowhere Else
1949,2014,6,I Am King
1951,2014,6,Nobody’s Smiling
1973,2014,6,The Physical World
2009,2014,6,Primitive and Deadly
2021,2014,6,Eyehategod
2086,2014,6,“What Is This Heart?”
2091,2014,6,BLUE
2096,2014,6,El Pintor
2102,2014,6,Cilvia Demo
2105,2014,6,2014 Forest Hills Drive
2126,2014,6,Never Hungover Again
2132,2014,6,Coffins on Io
2163,2014,6,Alternate / Endings
2173,2014,6,Nabuma Rubberband
2179,2014,6,Under Pressure
2180,2014,6,Death Mask
2186,2014,6,I Never Learn
2189,2014,6,Faces
2219,2014,6,No Mythologies to Follow
2220,2014,6,Rave Tapes
2243,2014,6,Jimmy the Burnout
2259,2014,6,Foundations of Burden
2260,2014,6,Mr Noah
2270,2014,6,The Endless River
2316,2014,6,Soused
2324,2014,6,Are We There
2326,2014,6,Dude Incredible
2334,2014,6,Divide and Exit
2358,2014,6,Terrestrials
2369,2014,6,Angels & Devils
2376,2014,6,"Home, Like Noplace Is There"
2396,2014,6,Tomorrow’s Modern Boxes
2405,2014,6,It’s Album Time
2416,2014,6,Seeds
2421,2014,6,Manipulator
2422,2014,6,Awake
2452,2014,6,Want
2454,2014,6,A Better Tomorrow
2460,2014,6,Dead
2463,2014,6,Anchor
2465,2014,6,Help
2480,2014,5,These Days…
2485,2014,5,Transgender Dysphoria Blues
2497,2014,5,Christmas Island
2498,2014,5,Burn Your Fire for No Witness
2507,2014,5,Enter the Slasher House
2508,2014,5,Broke With Expensive Taste
2512,2014,5,Goddess
2520,2014,5,A U R O R A
2555,2014,5,White Women
2571,2014,5,Everyday Robots
2582,2014,5,while(1<2)
2611,2014,5,Time to Die
2628,2014,5,Sonic Highways
2637,2014,5,36 Seasons
2647,2014,5,Bestiary
2670,2014,5,Lazaretto
2732,2014,5,Salad Days
2746,2014,5,true that
2748,2014,5,No Label II
2751,2014,5,A Toothpaste Suburb
2753,2014,5,World Peace Is None of Your Business
2760,2014,5,NehruvianDOOM
2773,2014,5,Pale Communion
2778,2014,5,Bestial Burden
2786,2014,5,Worlds
2801,2014,5,Neon Icon
2805,2014,5,Royal Blood
2810,2014,5,Wonder Where We Land
2815,2014,5,Lese Majesty
2818,2014,5,No More
2823,2014,5,Recess
2833,2014,5,Leaving
2842,2014,5,Sun Structures
2878,2014,5,Between Bodies
2887,2014,5,Blissfucker
2888,2014,5,No Peace
2953,2014,4,Morning Phase
2972,2014,4,Kauai
2977,2014,4,Ghost Stories
3003,2014,4,The Flesh Prevails
3084,2014,4,Sunbathing Animal
3087,2014,4,Keep You
3088,2014,4,Indie Cindy
3097,2014,4,Indigo Child
3107,2014,4,.5: The Gray Chapter
3111,2014,4,Z
3119,2014,4,Turn Blue
3130,2014,4,…and Then You Shoot Your Cousin
3143,2014,4,ShadyXV
3146,2014,4,All You Can Do
3163,2014,4,Unknown Memory
3186,2014,3,Built on Glass
3235,2014,3,Reality Testing
3255,2014,3,G I R L
3262,2014,3,Atlas
3268,2014,3,Green Language
3279,2014,3,Love Death Immortality
3288,2014,3,Days Before Rodeo
3316,2014,2,... And Star Power
3317,2014,2,Honest
3326,2014,2,Enclosure
3332,2014,2,Ultraviolence
3344,2014,2,PARTYNEXTDOOR TWO
3384,2014,0,All Love’s Legal
3434,2014,-1,Alvvays
3453,2014,-1,niggas on the moon
3473,2014,-1,The Voyager
3497,2014,-1,Pink Guy
3506,2014,-1,Mastermind
3522,2014,-1,Disgraceland
3534,2014,-1,My Krazy Life
